transaction_id,transaction_date,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
25586,2/15/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
25591,2/15/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
25594,2/15/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
25596,2/15/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25598,2/15/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25604,2/15/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25605,2/15/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25611,2/15/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
25613,2/15/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
25622,2/15/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
25633,2/15/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
25634,2/15/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
25639,2/15/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
25644,2/15/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
25651,2/15/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
25654,2/15/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25664,2/15/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
25670,2/15/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
25672,2/15/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25689,2/15/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
25692,2/15/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25695,2/15/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
25698,2/15/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25700,2/15/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
25706,2/15/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
25707,2/15/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25712,2/15/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25713,2/15/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
25722,2/15/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25733,2/15/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
25743,2/15/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
25750,2/15/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25751,2/15/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25757,2/15/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25762,2/15/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
25765,2/15/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25766,2/15/2023,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
25779,2/15/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25780,2/15/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
25782,2/15/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
25784,2/15/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
25785,2/15/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
25786,2/15/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
25787,2/15/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25790,2/15/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
25798,2/15/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25801,2/15/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
25805,2/15/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25807,2/15/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
25811,2/15/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
25812,2/15/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
25818,2/15/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
25822,2/15/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25824,2/15/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
25826,2/15/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25828,2/15/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
25830,2/15/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25831,2/15/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
25835,2/15/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
25840,2/15/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
25841,2/15/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
25842,2/15/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
25843,2/15/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25844,2/15/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
25846,2/15/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25847,2/15/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
25851,2/15/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
25852,2/15/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25857,2/15/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
25858,2/15/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
25859,2/15/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
25860,2/15/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
25861,2/15/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25868,2/15/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
25873,2/15/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
25875,2/15/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25879,2/15/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
25880,2/15/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25881,2/15/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
25883,2/15/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
25888,2/15/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
25889,2/15/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
25890,2/15/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
25895,2/15/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
25896,2/15/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25897,2/15/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
25901,2/15/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
25902,2/15/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25905,2/15/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
25906,2/15/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
25909,2/15/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25910,2/15/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
25912,2/15/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
25916,2/15/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
25918,2/15/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25919,2/15/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
25920,2/15/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
25922,2/15/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
25923,2/15/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25925,2/15/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
25927,2/15/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
25933,2/15/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
25934,2/15/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
25936,2/15/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
25942,2/15/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25943,2/15/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
25949,2/15/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
25951,2/15/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
25952,2/15/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25962,2/15/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
25965,2/15/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
25967,2/15/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
25969,2/15/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
25978,2/15/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
25979,2/15/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
25986,2/15/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
25988,2/15/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
25991,2/15/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
25994,2/15/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
25997,2/15/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
25998,2/16/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
25999,2/16/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26005,2/16/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26009,2/16/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26027,2/16/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
26029,2/16/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
26033,2/16/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26036,2/16/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26038,2/16/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26040,2/16/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26047,2/16/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26051,2/16/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
26053,2/16/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
26054,2/16/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
26055,2/16/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26056,2/16/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26058,2/16/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
26059,2/16/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
26064,2/16/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26065,2/16/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
26068,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26070,2/16/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
26072,2/16/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
26077,2/16/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
26082,2/16/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
26091,2/16/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
26100,2/16/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
26101,2/16/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
26103,2/16/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
26104,2/16/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26118,2/16/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
26122,2/16/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26128,2/16/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
26133,2/16/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26135,2/16/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26145,2/16/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26146,2/16/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
26158,2/16/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26163,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26169,2/16/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26184,2/16/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26186,2/16/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26188,2/16/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26189,2/16/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
26192,2/16/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
26194,2/16/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26195,2/16/2023,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
26198,2/16/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26201,2/16/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
26206,2/16/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
26212,2/16/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
26215,2/16/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26216,2/16/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
26222,2/16/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26225,2/16/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
26232,2/16/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
26235,2/16/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
26236,2/16/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26238,2/16/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26239,2/16/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
26240,2/16/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
26246,2/16/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26248,2/16/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26249,2/16/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26251,2/16/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
26252,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26258,2/16/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
26259,2/16/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
26262,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26264,2/16/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26267,2/16/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
26268,2/16/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
26270,2/16/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
26272,2/16/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26280,2/16/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26282,2/16/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26283,2/16/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
26287,2/16/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
26292,2/16/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
26294,2/16/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26299,2/16/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26300,2/16/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26303,2/16/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
26306,2/16/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26307,2/16/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
26308,2/16/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26309,2/16/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26310,2/16/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26314,2/16/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26321,2/16/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
26331,2/16/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
26334,2/16/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
26336,2/16/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
26345,2/16/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
26350,2/16/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26355,2/16/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
26359,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26361,2/16/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26364,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26366,2/16/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
26372,2/16/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
26374,2/16/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26378,2/16/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
26387,2/16/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26389,2/16/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
26391,2/16/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
26393,2/16/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
26394,2/16/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26395,2/16/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26400,2/16/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
26402,2/16/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
26405,2/16/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26407,2/16/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
26413,2/16/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
26414,2/16/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26421,2/16/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26428,2/16/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26429,2/16/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26432,2/16/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26433,2/16/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
26435,2/16/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
26436,2/16/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
26438,2/16/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
26439,2/16/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
26441,2/16/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
26443,2/16/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
26446,2/16/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
26448,2/16/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
26449,2/16/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
26461,2/16/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
26463,2/16/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
26464,2/16/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
26465,2/16/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26468,2/16/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
26471,2/16/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
26473,2/16/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
26476,2/16/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
26478,2/16/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
26480,2/16/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
26482,2/16/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
26489,2/16/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26491,2/16/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26493,2/16/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26495,2/16/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
26501,2/16/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
26504,2/16/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
26505,2/16/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
26507,2/16/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
26510,2/16/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
26516,2/16/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26519,2/16/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
26521,2/16/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
26526,2/16/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
26528,2/16/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
26530,2/16/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
